_id,address,cinema_id,gmap_data,location,name,phone,url,lat,long
41,台北市萬華區漢中街116號7樓,41,"{'results': [{'address_components': [{'long_name': '116', 'short_name': '116', 'types': ['street_number']}, {'long_name': 'Hanzhong Street', 'short_name': 'Hanzhong Street', 'types': ['route']}, {'long_name': 'Wanhua District', 'short_name': 'Wanhua District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taipei City', 'short_name': 'Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '108', 'short_name': '108', 'types': ['postal_code']}], 'formatted_address': 'No. 116, Hanzhong Street, Wanhua District, Taipei City, Taiwan 108', 'geometry': {'location': {'lat': 25.0430251, 'lng': 121.5073523}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0443740802915, 'lng': 121.5087012802915}, 'southwest': {'lat': 25.04167611970849, 'lng': 121.5060033197085}}}, 'place_id': 'ChIJ6RcZcgmpQjQRPIMLXKRw0BI', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.5073523, 25.0430251]}",真善美劇院,02-23312270,https://tw.movies.yahoo.com/theater_result.html/id=41,121.5073523,121.5073523
152,臺北市100中正區八德路一段1號（華山文創園區，中六館）,152,"{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Section 1, Bade Road', 'short_name': 'Section 1, Bade Road', 'types': ['route']}, {'long_name': 'Zhongzheng District', 'short_name': 'Zhongzheng District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taipei City', 'short_name': 'Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '100', 'short_name': '100', 'types': ['postal_code']}], 'formatted_address': 'No. 1, Section 1, Bade Road, Zhongzheng District, Taipei City, Taiwan 100', 'geometry': {'location': {'lat': 25.0451887, 'lng': 121.5291591}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0465376802915, 'lng': 121.5305080802915}, 'southwest': {'lat': 25.0438397197085, 'lng': 121.5278101197085}}}, 'place_id': 'ChIJkXzIHXupQjQRCikJWS--vOg', 'types': ['cafe', 'establishment', 'food', 'movie_theater', 'point_of_interest', 'store']}, {'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Section 1, Bade Road', 'short_name': 'Section 1, Bade Road', 'types': ['route']}, {'long_name': 'Zhongzheng District', 'short_name': 'Zhongzheng District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taipei City', 'short_name': 'Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '100', 'short_name': '100', 'types': ['postal_code']}], 'formatted_address': 'No. 1, Section 1, Bade Road, Zhongzheng District, Taipei City, Taiwan 100', 'geometry': {'location': {'lat': 25.0441303, 'lng': 121.5293995}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0454792802915, 'lng': 121.5307484802915}, 'southwest': {'lat': 25.0427813197085, 'lng': 121.5280505197085}}}, 'place_id': 'ChIJbSTgI2WpQjQRcVwWB2cnyfE', 'types': ['establishment', 'point_of_interest']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.5291591, 25.0451887]}",光點華山電影館,02-23940622,https://tw.movies.yahoo.com/theater_result.html/id=152,121.5291591,121.5291591
49,台北市松山區長安東路二段219號3樓,49,"{'results': [{'address_components': [{'long_name': '219', 'short_name': '219', 'types': ['street_number']}, {'long_name': ""Section 2, Chang'an East Road"", 'short_name': ""Section 2, Chang'an East Road"", 'types': ['route']}, {'long_name': 'Songshan District', 'short_name': 'Songshan District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taipei City', 'short_name': 'Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '105', 'short_name': '105', 'types': ['postal_code']}], 'formatted_address': ""No. 219, Section 2, Chang'an East Road, Songshan District, Taipei City, Taiwan 105"", 'geometry': {'location': {'lat': 25.0483319, 'lng': 121.5448361}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0496808802915, 'lng': 121.5461850802915}, 'southwest': {'lat': 25.04698291970849, 'lng': 121.5434871197085}}}, 'place_id': 'ChIJo_TLQtyrQjQRir2JVmtP5ZA', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.5448361, 25.0483319]}",總督影城,02-27415991,https://tw.movies.yahoo.com/theater_result.html/id=49,121.5448361,121.5448361
194,新北市林口區文化三路一段356號3樓,194,"{'results': [{'address_components': [{'long_name': '356', 'short_name': '356', 'types': ['street_number']}, {'long_name': 'Section 1, Wenhuasan Road', 'short_name': 'Section 1, Wenhuasan Road', 'types': ['route']}, {'long_name': 'Linkou District', 'short_name': 'Linkou District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'New Taipei City', 'short_name': 'New Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '244', 'short_name': '244', 'types': ['postal_code']}], 'formatted_address': 'No. 356, Section 1, Wenhuasan Road, Linkou District, New Taipei City, Taiwan 244', 'geometry': {'location': {'lat': 25.0707347, 'lng': 121.3639607}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0720836802915, 'lng': 121.3653096802915}, 'southwest': {'lat': 25.0693857197085, 'lng': 121.3626117197085}}}, 'place_id': 'ChIJ9exAWiinQjQR9Fd1gOp3-3c', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.3639607, 25.0707347]}",林口MITSUI OUTLET PARK威秀影城(Mappa影廳),02-26068099,https://tw.movies.yahoo.com/theater_result.html/id=194,121.3639607,121.3639607
190,桃園市蘆竹區南崁路一段112號7樓(台茂購物中心7樓),190,"{'results': [{'address_components': [{'long_name': '7樓', 'short_name': '7樓', 'types': ['floor']}, {'long_name': '台茂購物中心', 'short_name': '台茂購物中心', 'types': ['premise']}, {'long_name': '112', 'short_name': '112', 'types': ['street_number']}, {'long_name': 'Section 1, Nankan Road', 'short_name': 'Section 1, Nankan Road', 'types': ['route']}, {'long_name': 'Luzhu District', 'short_name': 'Luzhu District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taoyuan City', 'short_name': 'Taoyuan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '338', 'short_name': '338', 'types': ['postal_code']}], 'formatted_address': '338, Taiwan, Taoyuan City, Luzhu District, Section 1, Nankan Road, 112號台茂購物中心7樓', 'geometry': {'location': {'lat': 25.053765, 'lng': 121.287868}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0551139802915, 'lng': 121.2892169802915}, 'southwest': {'lat': 25.0524160197085, 'lng': 121.2865190197085}}}, 'place_id': 'ChIJCV8GjnSgQjQR4tVRn4i-G8k', 'types': ['establishment', 'movie_theater', 'point_of_interest']}, {'address_components': [{'long_name': '112', 'short_name': '112', 'types': ['street_number']}, {'long_name': 'Section 1, Nankan Road', 'short_name': 'Section 1, Nankan Road', 'types': ['route']}, {'long_name': 'Luzhu District', 'short_name': 'Luzhu District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taoyuan City', 'short_name': 'Taoyuan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '338', 'short_name': '338', 'types': ['postal_code']}], 'formatted_address': 'No. 112, Section 1, Nankan Road, Luzhu District, Taoyuan City, Taiwan 338', 'geometry': {'location': {'lat': 25.053471, 'lng': 121.288392}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0548199802915, 'lng': 121.2897409802915}, 'southwest': {'lat': 25.0521220197085, 'lng': 121.2870430197085}}}, 'place_id': 'ChIJReiujXSgQjQRUEIzbN1DkSI', 'types': ['establishment', 'point_of_interest', 'shopping_mall']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.287868, 25.053765]}",美麗華台茂影城(Royal Club皇家廳),03-3113123,https://tw.movies.yahoo.com/theater_result.html/id=190,121.287868,121.287868
106,新竹市東區林森路32號7樓,106,"{'results': [{'address_components': [{'long_name': '32', 'short_name': '32', 'types': ['street_number']}, {'long_name': 'Linsen Road', 'short_name': 'Linsen Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Hsinchu City', 'short_name': 'Hsinchu City', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '300', 'short_name': '300', 'types': ['postal_code']}], 'formatted_address': 'No. 32, Linsen Road, East District, Hsinchu City, Taiwan 300', 'geometry': {'location': {'lat': 24.801872, 'lng': 120.9689311}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.8032209802915, 'lng': 120.9702800802915}, 'southwest': {'lat': 24.8005230197085, 'lng': 120.9675821197085}}}, 'place_id': 'ChIJy9c7a-o1aDQRsmdHaPfxG2o', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.9689311, 24.801872]}",國際影城中興館,03-5237077,https://tw.movies.yahoo.com/theater_result.html/id=106,120.9689311,120.9689311
171,新竹市西大路323號8樓,171,"{'results': [{'address_components': [{'long_name': '323', 'short_name': '323', 'types': ['street_number']}, {'long_name': 'Xida Road', 'short_name': 'Xida Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Hsinchu City', 'short_name': 'Hsinchu City', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '300', 'short_name': '300', 'types': ['postal_code']}], 'formatted_address': 'No. 323, Xida Road, East District, Hsinchu City, Taiwan 300', 'geometry': {'location': {'lat': 24.8019347, 'lng': 120.9648374}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.8032836802915, 'lng': 120.9661863802915}, 'southwest': {'lat': 24.8005857197085, 'lng': 120.9634884197085}}}, 'place_id': 'ChIJBbM33Oo1aDQR7OenuO9NTNQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.9648374, 24.8019347]}",新竹大遠百威秀影城(Gold Class頂級影廳),(03)5452345,https://tw.movies.yahoo.com/theater_result.html/id=171,120.9648374,120.9648374
121,台中市西屯區河南路三段120-1號4-6樓及1號3樓,121,"{'results': [{'address_components': [{'long_name': '4F', 'short_name': '4F', 'types': ['floor']}, {'long_name': '120-1', 'short_name': '120-1', 'types': ['street_number']}, {'long_name': 'Section 3, Henan Road', 'short_name': 'Section 3, Henan Road', 'types': ['route']}, {'long_name': 'Xitun District', 'short_name': 'Xitun District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '407', 'short_name': '407', 'types': ['postal_code']}], 'formatted_address': '407, Taiwan, Taichung City, Xitun District, Section 3, Henan Road, 120-1號4F', 'geometry': {'location': {'lat': 24.1642473, 'lng': 120.6381239}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.1655962802915, 'lng': 120.6394728802915}, 'southwest': {'lat': 24.1628983197085, 'lng': 120.6367749197085}}}, 'place_id': 'ChIJRU36MfI9aTQRE7ZeHgF8lOM', 'types': ['establishment', 'movie_theater', 'point_of_interest']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.6381239, 24.1642473]}",Tiger City威秀影城(Gold Class頂級影廳),04-3606-5566,https://tw.movies.yahoo.com/theater_result.html/id=121,120.6381239,120.6381239
115,雲林縣虎尾鎮中正路257號,115,"{'results': [{'address_components': [{'long_name': '257', 'short_name': '257', 'types': ['street_number']}, {'long_name': 'Zhongzheng Road', 'short_name': 'Zhongzheng Road', 'types': ['route']}, {'long_name': 'Huwei Township', 'short_name': 'Huwei Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Yunlin County', 'short_name': 'Yunlin County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '632', 'short_name': '632', 'types': ['postal_code']}], 'formatted_address': 'No. 257, Zhongzheng Road, Huwei Township, Yunlin County, Taiwan 632', 'geometry': {'location': {'lat': 23.705542, 'lng': 120.431131}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.7068909802915, 'lng': 120.4324799802915}, 'southwest': {'lat': 23.70419301970849, 'lng': 120.4297820197085}}}, 'place_id': 'ChIJMUSPPqqwbjQRRJfCbqwFc1E', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.431131, 23.705542]}",虎尾白宮影城,05-6322328,https://tw.movies.yahoo.com/theater_result.html/id=115,120.431131,120.431131
179,台南市中華東路一段366號5樓,179,"{'results': [{'address_components': [{'long_name': '366', 'short_name': '366', 'types': ['street_number']}, {'long_name': 'Section 1, Zhonghua East Road', 'short_name': 'Section 1, Zhonghua East Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tainan City', 'short_name': 'Tainan City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '701', 'short_name': '701', 'types': ['postal_code']}], 'formatted_address': 'No. 366, Section 1, Zhonghua East Road, East District, Tainan City, Taiwan 701', 'geometry': {'location': {'lat': 22.9907349, 'lng': 120.233097}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.9920838802915, 'lng': 120.2344459802915}, 'southwest': {'lat': 22.9893859197085, 'lng': 120.2317480197085}}}, 'place_id': 'ChIJyVgqqr52bjQRaIu8klxccNk', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.233097, 22.9907349]}",台南南紡夢時代威秀影城(Gold Class頂級影廳),06-237-2255,https://tw.movies.yahoo.com/theater_result.html/id=179,120.233097,120.233097
122,高雄市苓雅區三多四路21號15樓,122,"{'results': [{'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Sanduo 4th Road', 'short_name': 'Sanduo 4th Road', 'types': ['route']}, {'long_name': 'Lingya District', 'short_name': 'Lingya District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '802', 'short_name': '802', 'types': ['postal_code']}], 'formatted_address': 'No. 21, Sanduo 4th Road, Lingya District, Kaohsiung City, Taiwan 802', 'geometry': {'location': {'lat': 22.6130726, 'lng': 120.3039507}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6144215802915, 'lng': 120.3052996802915}, 'southwest': {'lat': 22.6117236197085, 'lng': 120.3026017197085}}}, 'place_id': 'ChIJkdoHzn0DbjQRAewLWMlt_Vk', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3039507, 22.6130726]}",高雄大遠百威秀影城(Gold Class頂級影廳),07-334-5566,https://tw.movies.yahoo.com/theater_result.html/id=122,120.3039507,120.3039507
31,台北市中山區中山北路2段18號,31,"{'results': [{'address_components': [{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Section 2, Zhongshan North Road', 'short_name': 'Section 2, Zhongshan N Rd', 'types': ['route']}, {'long_name': 'Zhongshan District', 'short_name': 'Zhongshan District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taipei City', 'short_name': 'Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '10491', 'short_name': '10491', 'types': ['postal_code']}], 'formatted_address': 'No. 18, Section 2, Zhongshan N Rd, Zhongshan District, Taipei City, Taiwan 10491', 'geometry': {'location': {'lat': 25.053279, 'lng': 121.522161}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 25.0546279802915, 'lng': 121.5235099802915}, 'southwest': {'lat': 25.0519300197085, 'lng': 121.5208120197085}}}, 'place_id': 'ChIJQaZzI2mpQjQRnGzUHTMjDfs', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.522161, 25.053279]}",光點台北電影主題館,02-25117786,https://tw.movies.yahoo.com/theater_result.html/id=31,121.522161,121.522161
80,苗栗縣苗栗市勝利里國際一巷3號,80,"{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': '國際一巷', 'short_name': '國際一巷', 'types': ['route']}, {'long_name': 'Miaoli City', 'short_name': 'Miaoli City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Miaoli County', 'short_name': 'Miaoli County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '360', 'short_name': '360', 'types': ['postal_code']}], 'formatted_address': '360, Taiwan, Miaoli County, Miaoli City, 國際一巷3號', 'geometry': {'location': {'lat': 24.5507734, 'lng': 120.8166091}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.5521223802915, 'lng': 120.8179580802915}, 'southwest': {'lat': 24.5494244197085, 'lng': 120.8152601197085}}}, 'place_id': 'ChIJ5zTsFPCraTQRtPlsRHyhZ9U', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.8166091, 24.5507734]}",國興戲院,037-320363,https://tw.movies.yahoo.com/theater_result.html/id=80,120.8166091,120.8166091
117,台中市清水區光復街65號3樓,117,"{'results': [{'address_components': [{'long_name': '65', 'short_name': '65', 'types': ['street_number']}, {'long_name': 'Guangfu Street', 'short_name': 'Guangfu Street', 'types': ['route']}, {'long_name': 'Qingshui District', 'short_name': 'Qingshui District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '436', 'short_name': '436', 'types': ['postal_code']}], 'formatted_address': 'No. 65, Guangfu Street, Qingshui District, Taichung City, Taiwan 436', 'geometry': {'location': {'lat': 24.27103, 'lng': 120.575346}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.2723789802915, 'lng': 120.5766949802915}, 'southwest': {'lat': 24.2696810197085, 'lng': 120.5739970197085}}}, 'place_id': 'ChIJnbg5638UaTQR3JeUyyk9G5o', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.575346, 24.27103]}",時代數位3D影城,04-26222206,https://tw.movies.yahoo.com/theater_result.html/id=117,120.575346,120.575346
109,彰化縣彰化市中正路二段48號,109,"{'results': [{'address_components': [{'long_name': '48', 'short_name': '48', 'types': ['street_number']}, {'long_name': 'Section 2, Zhongzheng Road', 'short_name': 'Section 2, Zhongzheng Road', 'types': ['route']}, {'long_name': 'Changhua City', 'short_name': 'Changhua City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Changhua County', 'short_name': 'Changhua County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '500', 'short_name': '500', 'types': ['postal_code']}], 'formatted_address': 'No. 48, Section 2, Zhongzheng Road, Changhua City, Changhua County, Taiwan 500', 'geometry': {'location': {'lat': 24.0806893, 'lng': 120.5382102}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.0820382802915, 'lng': 120.5395591802915}, 'southwest': {'lat': 24.0793403197085, 'lng': 120.5368612197085}}}, 'place_id': 'ChIJlRTWa5o4aTQRwWlu1BiriyE', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.5382102, 24.0806893]}",台灣戲院,04-7222213,https://tw.movies.yahoo.com/theater_result.html/id=109,120.5382102,120.5382102
110,彰化縣員林鎮南昌路39號3樓,110,"{'results': [{'address_components': [{'long_name': '39', 'short_name': '39', 'types': ['street_number']}, {'long_name': 'Nanchang Road', 'short_name': 'Nanchang Road', 'types': ['route']}, {'long_name': 'Yuanlin City', 'short_name': 'Yuanlin City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Changhua County', 'short_name': 'Changhua County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '510', 'short_name': '510', 'types': ['postal_code']}], 'formatted_address': 'No. 39, Nanchang Road, Yuanlin City, Changhua County, Taiwan 510', 'geometry': {'location': {'lat': 23.954479, 'lng': 120.573115}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.9558279802915, 'lng': 120.5744639802915}, 'southwest': {'lat': 23.9531300197085, 'lng': 120.5717660197085}}}, 'place_id': 'ChIJJR4Rd182aTQR1uu3Jqt5R2A', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.573115, 23.954479]}",員林3D影城,04-8351667,https://tw.movies.yahoo.com/theater_result.html/id=110,120.573115,120.573115
151,宜蘭縣羅東鎮公園路100號3樓,151,"{'results': [{'address_components': [{'long_name': '100', 'short_name': '100', 'types': ['street_number']}, {'long_name': 'Gongyuan Road', 'short_name': 'Gongyuan Road', 'types': ['route']}, {'long_name': 'Luodong Township', 'short_name': 'Luodong Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Yilan County', 'short_name': 'Yilan County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '265', 'short_name': '265', 'types': ['postal_code']}], 'formatted_address': 'No. 100, Gongyuan Road, Luodong Township, Yilan County, Taiwan 265', 'geometry': {'location': {'lat': 24.6755821, 'lng': 121.7689659}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.6769310802915, 'lng': 121.7703148802915}, 'southwest': {'lat': 24.6742331197085, 'lng': 121.7676169197085}}}, 'place_id': 'ChIJmWFsJHzmZzQR9Qq3HF3z14M', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.7689659, 24.6755821]}",日新戲院統一廳,(03)9571636,https://tw.movies.yahoo.com/theater_result.html/id=151,121.7689659,121.7689659
199,台中市東區南京路76號,199,"{'results': [{'address_components': [{'long_name': '76', 'short_name': '76', 'types': ['street_number']}, {'long_name': 'Nanjing Road', 'short_name': 'Nanjing Road', 'types': ['route']}, {'long_name': 'East District', 'short_name': 'East District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '401', 'short_name': '401', 'types': ['postal_code']}], 'formatted_address': 'No. 76, Nanjing Road, East District, Taichung City, Taiwan 401', 'geometry': {'bounds': {'northeast': {'lat': 24.1408666, 'lng': 120.69012}, 'southwest': {'lat': 24.1402346, 'lng': 120.6893921}}, 'location': {'lat': 24.1405506, 'lng': 120.689756}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.1418995802915, 'lng': 120.6911050302915}, 'southwest': {'lat': 24.1392016197085, 'lng': 120.6884070697085}}}, 'place_id': 'ChIJJ-CPGkA9aTQRUaeKot2_E5Y', 'types': ['premise']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.689756, 24.1405506]}",台中站前秀泰影城(獨享廳),04-22117988,https://tw.movies.yahoo.com/theater_result.html/id=199,120.689756,120.689756
17,台北市文山區羅斯福路6段403號4樓,17,"{'results': [{'address_components': [{'long_name': '403', 'short_name': '403', 'types': ['street_number']}, {'long_name': 'Section 6, Roosevelt Road', 'short_name': 'Section 6, Roosevelt Rd', 'types': ['route']}, {'long_name': 'Wenshan District', 'short_name': 'Wenshan District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taipei City', 'short_name': 'Taipei City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '116', 'short_name': '116', 'types': ['postal_code']}], 'formatted_address': 'No. 403, Section 6, Roosevelt Rd, Wenshan District, Taipei City, Taiwan 116', 'geometry': {'location': {'lat': 24.991753, 'lng': 121.540693}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.9931019802915, 'lng': 121.5420419802915}, 'southwest': {'lat': 24.9904040197085, 'lng': 121.5393440197085}}}, 'place_id': 'ChIJzzaS5ACqQjQREiqT_dK-xtQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.540693, 24.991753]}",景美佳佳戲院,02-29330333,https://tw.movies.yahoo.com/theater_result.html/id=17,121.540693,121.540693
11,台中市西區中華路一段1號之1,11,"{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Section 1, Zhonghua Road', 'short_name': 'Section 1, Zhonghua Road', 'types': ['route']}, {'long_name': 'West District', 'short_name': 'West District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '403', 'short_name': '403', 'types': ['postal_code']}], 'formatted_address': 'No. 1, Section 1, Zhonghua Road, West District, Taichung City, Taiwan 403', 'geometry': {'location': {'lat': 24.1414985, 'lng': 120.6727387}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.1428474802915, 'lng': 120.6740876802915}, 'southwest': {'lat': 24.14014951970849, 'lng': 120.6713897197085}}}, 'place_id': 'ChIJK1J_fgw9aTQRROhbwu9fpGo', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.6727387, 24.1414985]}",全球影城,04-22242588,https://tw.movies.yahoo.com/theater_result.html/id=11,120.6727387,120.6727387
